,sbfl_score
org.apache.commons.lang3.ArrayUtils:3468,1.0
org.apache.commons.lang3.ArrayUtils:3469,1.0
org.apache.commons.lang3.ArrayUtils:3470,1.0
org.apache.commons.lang3.ArrayUtils:3471,1.0
org.apache.commons.lang3.ArrayUtils:3449,0.2
org.apache.commons.lang3.ArrayUtils:3451,0.2
org.apache.commons.lang3.ArrayUtils:3454,0.2
org.apache.commons.lang3.ArrayUtils:3457,0.2
org.apache.commons.lang3.ArrayUtils:3458,0.2
org.apache.commons.lang3.ArrayUtils:3460,0.2
