,sbfl_score
org.apache.commons.lang3.StringUtils:1446,0.1
org.apache.commons.lang3.StringUtils:1447,0.1
org.apache.commons.lang3.StringUtils:1529,0.1
org.apache.commons.lang3.StringUtils:1619,0.1
org.apache.commons.lang3.StringUtils:1620,0.1
org.apache.commons.lang3.StringUtils:1664,0.1
org.apache.commons.lang3.StringUtils:1665,0.1
org.apache.commons.lang3.StringUtils:1666,0.1
org.apache.commons.lang3.StringUtils:1674,0.1
org.apache.commons.lang3.StringUtils:1783,0.1
