,sbfl_score
org.apache.commons.lang3.StringUtils:4474,1.0
org.apache.commons.lang3.StringUtils:4617,1.0
org.apache.commons.lang3.StringUtils:4646,1.0
org.apache.commons.lang3.StringUtils:4675,1.0
org.apache.commons.lang3.StringUtils:4698,1.0
org.apache.commons.lang3.StringUtils:4582,0.5
org.apache.commons.lang3.StringUtils:4583,0.5
org.apache.commons.lang3.StringUtils:4584,0.5
org.apache.commons.lang3.StringUtils:4588,0.5
org.apache.commons.lang3.StringUtils:4593,0.5
