,sbfl_score
org.apache.commons.lang3.ClassUtils:168,0.5
org.apache.commons.lang3.ClassUtils:194,0.5
org.apache.commons.lang3.ClassUtils:195,0.5
org.apache.commons.lang3.ClassUtils:196,0.5
org.apache.commons.lang3.ClassUtils:199,0.5
org.apache.commons.lang3.ClassUtils:200,0.5
org.apache.commons.lang3.ClassUtils:203,0.5
org.apache.commons.lang3.ClassUtils:204,0.5
org.apache.commons.lang3.ClassUtils:273,0.5
org.apache.commons.lang3.ClassUtils:294,0.5
