,sbfl_score
org.apache.commons.lang3.math.Fraction:210,0.5
org.apache.commons.lang3.math.Fraction:217,0.5
org.apache.commons.lang3.math.Fraction:220,0.5
org.apache.commons.lang3.math.Fraction:221,0.5
org.apache.commons.lang3.math.Fraction:222,0.5
org.apache.commons.lang3.math.Fraction:224,0.5
org.apache.commons.lang3.math.Fraction:225,0.5
org.apache.commons.lang3.math.Fraction:469,0.5
org.apache.commons.lang3.math.Fraction:470,0.5
org.apache.commons.lang3.math.Fraction:472,0.5
