,sbfl_score
org.apache.commons.lang3.RandomStringUtils:246,1.0
org.apache.commons.lang3.RandomStringUtils:245,0.5
org.apache.commons.lang3.RandomStringUtils:162,0.25
org.apache.commons.lang3.RandomStringUtils:233,0.25
org.apache.commons.lang3.RandomStringUtils:224,0.2
org.apache.commons.lang3.RandomStringUtils:226,0.2
org.apache.commons.lang3.RandomStringUtils:229,0.2
org.apache.commons.lang3.RandomStringUtils:42,0.16666666666666666
