,sbfl_score
org.apache.commons.lang3.LocaleUtils:100,1.0
org.apache.commons.lang3.LocaleUtils:101,1.0
org.apache.commons.lang3.LocaleUtils:103,1.0
org.apache.commons.lang3.LocaleUtils:104,1.0
org.apache.commons.lang3.LocaleUtils:105,1.0
org.apache.commons.lang3.LocaleUtils:106,1.0
org.apache.commons.lang3.LocaleUtils:108,1.0
org.apache.commons.lang3.LocaleUtils:109,1.0
org.apache.commons.lang3.LocaleUtils:111,1.0
org.apache.commons.lang3.LocaleUtils:112,1.0
