class,line,hits
org.apache.commons.lang3.mutable.MutableShort,53,1
org.apache.commons.lang3.mutable.MutableShort,54,1
org.apache.commons.lang3.mutable.MutableShort,55,1
org.apache.commons.lang3.mutable.MutableShort,118,1
org.apache.commons.lang3.mutable.MutableShort,119,1
org.apache.commons.lang3.mutable.MutableShort,192,1
org.apache.commons.lang3.mutable.MutableShort,202,1
