class,line,hits
org.apache.commons.lang3.mutable.MutableShort,44,1
org.apache.commons.lang3.mutable.MutableShort,45,1
org.apache.commons.lang3.mutable.MutableShort,64,3
org.apache.commons.lang3.mutable.MutableShort,65,3
org.apache.commons.lang3.mutable.MutableShort,66,2
org.apache.commons.lang3.mutable.MutableShort,76,1
org.apache.commons.lang3.mutable.MutableShort,77,1
org.apache.commons.lang3.mutable.MutableShort,78,1
org.apache.commons.lang3.mutable.MutableShort,53,2
org.apache.commons.lang3.mutable.MutableShort,54,2
org.apache.commons.lang3.mutable.MutableShort,55,2
org.apache.commons.lang3.mutable.MutableShort,182,6
