class:method:signature:line,sbfl_score
org.apache.commons.lang.StringUtils:containsIgnoreCase:(Ljava/lang/String;Ljava/lang/String;)Z:1045,0.5
org.apache.commons.lang.StringUtils:containsIgnoreCase:(Ljava/lang/String;Ljava/lang/String;)Z:1048,0.5
org.apache.commons.lang.StringUtils:contains:(Ljava/lang/String;Ljava/lang/String;)Z:1018,0.3333333333333333
org.apache.commons.lang.StringUtils:contains:(Ljava/lang/String;Ljava/lang/String;)Z:1015,0.25
