class,line,hits
org.apache.commons.lang3.math.Fraction,47,1
org.apache.commons.lang3.math.Fraction,51,1
org.apache.commons.lang3.math.Fraction,55,1
org.apache.commons.lang3.math.Fraction,59,1
org.apache.commons.lang3.math.Fraction,63,1
org.apache.commons.lang3.math.Fraction,67,1
org.apache.commons.lang3.math.Fraction,71,1
org.apache.commons.lang3.math.Fraction,75,1
org.apache.commons.lang3.math.Fraction,79,1
org.apache.commons.lang3.math.Fraction,83,1
org.apache.commons.lang3.math.Fraction,87,1
org.apache.commons.lang3.math.Fraction,91,1
org.apache.commons.lang3.math.Fraction,106,19
org.apache.commons.lang3.math.Fraction,110,19
org.apache.commons.lang3.math.Fraction,114,19
org.apache.commons.lang3.math.Fraction,124,19
org.apache.commons.lang3.math.Fraction,125,19
org.apache.commons.lang3.math.Fraction,126,19
org.apache.commons.lang3.math.Fraction,127,19
org.apache.commons.lang3.math.Fraction,377,7
org.apache.commons.lang3.math.Fraction,142,5
org.apache.commons.lang3.math.Fraction,145,5
org.apache.commons.lang3.math.Fraction,153,5
org.apache.commons.lang3.math.Fraction,173,2
org.apache.commons.lang3.math.Fraction,176,2
org.apache.commons.lang3.math.Fraction,179,2
org.apache.commons.lang3.math.Fraction,183,2
org.apache.commons.lang3.math.Fraction,184,2
org.apache.commons.lang3.math.Fraction,185,2
org.apache.commons.lang3.math.Fraction,188,2
org.apache.commons.lang3.math.Fraction,189,2
org.apache.commons.lang3.math.Fraction,192,2
org.apache.commons.lang3.math.Fraction,368,7
org.apache.commons.lang3.math.Fraction,912,8
org.apache.commons.lang3.math.Fraction,913,14
org.apache.commons.lang3.math.Fraction,914,7
org.apache.commons.lang3.math.Fraction,915,7
org.apache.commons.lang3.math.Fraction,916,7
org.apache.commons.lang3.math.Fraction,918,8
