class,line,hits
org.apache.commons.lang3.exception.DefaultExceptionContext,41,4
org.apache.commons.lang3.exception.DefaultExceptionContext,47,2
org.apache.commons.lang3.exception.DefaultExceptionContext,54,5
org.apache.commons.lang3.exception.DefaultExceptionContext,55,5
org.apache.commons.lang3.exception.DefaultExceptionContext,1,5
org.apache.commons.lang3.exception.DefaultExceptionContext,128,1
org.apache.commons.lang3.exception.DefaultExceptionContext,129,1
org.apache.commons.lang3.exception.DefaultExceptionContext,133,1
org.apache.commons.lang3.exception.DefaultExceptionContext,162,1
org.apache.commons.lang3.tuple.ImmutablePair,68,5
org.apache.commons.lang3.tuple.ImmutablePair,69,5
org.apache.commons.lang3.tuple.ImmutablePair,70,5
org.apache.commons.lang3.tuple.ImmutablePair,71,5
org.apache.commons.lang3.tuple.Pair,42,5
