,sbfl_score
org.apache.commons.lang3.BooleanUtils:705,1.0
org.apache.commons.lang3.BooleanUtils:551,0.5
org.apache.commons.lang3.BooleanUtils:552,0.5
org.apache.commons.lang3.BooleanUtils:554,0.5
org.apache.commons.lang3.BooleanUtils:555,0.5
org.apache.commons.lang3.BooleanUtils:557,0.5
org.apache.commons.lang3.BooleanUtils:559,0.5
org.apache.commons.lang3.BooleanUtils:560,0.5
org.apache.commons.lang3.BooleanUtils:561,0.5
org.apache.commons.lang3.BooleanUtils:564,0.5
